"corpus","preloaded/ententen21_tt31"
"subcorpus","-"
Keyword,Gramrel,Collocate,Freq,Score
,,"struggle",20,5.870
,,"near",20,5.860
,,"commitment",19,5.800
,,"fight",19,5.800
,,"body",19,5.790
,,"witness",20,5.770
,,"condemnation",18,5.720
,,"torture",18,5.720
,,"ill",18,5.720
,,"love",18,5.720
,,"true",18,5.720
,,"subject",18,5.660
,,"battle",17,5.640
,,"war",17,5.640
,,"fight",17,5.640
,,"guide",17,5.640
,,"other",17,5.640
,,"truth",17,5.610
,,"inclineth",16,5.550
,,"brother",16,5.550
,,"subject",16,5.550
,,"faith",17,5.540
,,"bring",16,5.510
,,"reign",15,5.450
,,"blood",15,5.450
,,"resist",15,5.430
,,"torture",14,5.360
,,"reign",14,5.360
,,"undertake",14,5.360
,,"sacrifice",14,5.340
,,"Son",13,5.250
,,"fidelity",12,5.140
,,"obey",12,5.140
,,"come",13,5.020
death,"... like X",,11132,0.100
,,"tragedy",114,8.220
,,"smell",492,7.400
,,"incident",67,7.290
,,"feeling",129,7.270
,,"theme",65,7.130
,,"event",303,7.010
,,"subject",86,6.710
,,"cling",36,6.640
,,"loss",35,6.630
,,"situation",64,6.600
,,"topic",112,6.580
,,"smell",63,6.420
,,"circumstance",29,6.290
,,"case",49,6.270
,,"outcome",28,6.250
,,"band",99,6.150
,,"death",25,6.080
,,"sleep",25,6.040
,,"stink",25,6.030
,,"life",48,5.920
,,"concept",40,5.830
,,"title",40,5.720
,,"experience",25,5.670
,,"news",18,5.630
,,"feel",1780,5.610
,,"trauma",17,5.610
,,"story",27,5.560
,,"reason",20,5.550
,,"matter",20,5.420
,,"happen",17,5.400
,,"change",19,5.350
,,"emergency",16,5.340
,,"idea",19,5.300
,,"risk",15,5.300
,,"issue",107,5.250
,,"moment",16,5.200
,,"consequence",12,5.080
,,"effect",23,5.050
,,"deck",12,5.010
death,"... through X",,10022,0.090
,,"sin",222,9.120
,,"flesh",151,8.890
,,"loss",227,8.490
,,"salvation",156,8.100
,,"vacant",78,7.970
,,"birth",126,7.860
,,"conception",80,7.840
,,"God",319,7.810
,,"Christ",128,7.800
,,"lose",151,7.700
,,"redemption",79,7.610
,,"persist",93,7.450
,,"parent",69,7.320
,,"life",408,7.260
,,"suffer",172,7.150
,,"body",129,6.980
,,"death",56,6.800
,,"Jesus",47,6.740
,,"save",56,6.640
,,"one",35,6.640
,,"spouse",31,6.630
,,"live",272,6.600
,,"mankind",33,6.600
,,"atonement",28,6.480
,,"victory",31,6.410
,,"end",28,6.410
,,"bereave",26,6.380
,,"someone",30,6.330
,,"accomplish",86,6.320
,,"man",46,6.320
,,"forgiveness",27,6.300
,,"sustain",29,6.210
,,"hope",25,6.210
,,"humanity",30,6.200
,,"redeem",24,6.190
,,"soul",29,6.170
,,"passage",67,6.160
,,"sinner",22,6.120
,,"bring",38,6.100
,,"Satan",21,6.080
,,"Father",25,6.050
,,"love",32,6.030
,,"suffering",21,5.940
,,"freedom",24,5.920
,,"friend",33,5.840
,,"father",19,5.820
,,"glorify",18,5.820
,,"child",69,5.750
,,"earth",23,5.750
,,"marriage",18,5.740
,,"forgive",17,5.720
,,"glory",17,5.700
,,"bereavement",16,5.700
,,"person",27,5.690
,,"husband",17,5.690
,,"separation",16,5.680
,,"reconcile",16,5.680
,,"mother",18,5.660
,,"childhood",20,5.640
,,"creation",21,5.640
,,"remove",22,5.620
,,"immortality",16,5.620
,,"absent",16,5.620
,,"love",16,5.590
,,"family",53,5.560
,,"member",37,5.560
,,"die",18,5.560
,,"grief",15,5.560
,,"relationship",30,5.550
,,"partner",21,5.490
,,"escape",17,5.450
,,"be",681,5.450
,,"escape",30,5.420
,,"population",23,5.420
,,"destroy",15,5.420
,,"fulfill",15,5.420
,,"world",107,5.390
,,"occur",48,5.370
,,"release",16,5.360
,,"memory",16,5.340
,,"believer",13,5.330
,,"liberation",13,5.320
,,"possible",65,5.310
,,"vacate",12,5.290
,,"rebirth",12,5.260
,,"lead",37,5.230
,,"win",18,5.230
,,"transformation",17,5.200
,,"arise",19,5.180
,,"transition",15,5.180
,,"pass",656,5.100
,,"reveal",22,5.070
,,"Lord",13,5.020
death,"X after ...",,8378,0.070
,,"disease",140,8.830
,,"cancer",92,8.020
,,"vaccination",176,8.000
,,"life",129,7.900
,,"infarction",64,7.640
,,"trial",186,7.600
,,"vaccine",62,7.410
,,"ischemia",44,7.260
,,"illness",173,7.240
,,"discharge",84,7.090
,,"argument",54,7.040
,,"Life",36,6.820
,,"validation",30,6.820
,,"stroke",82,6.810
,,"autopsy",30,6.790
,,"torture",29,6.740
,,"transplantation",56,6.680
,,"conviction",44,6.570
,,"jury",33,6.560
,,"injury",147,6.500
,,"body",41,6.440
,,"struggle",32,6.410
,,"abortion",32,6.380
,,"circumcision",24,6.380
,,"infection",63,6.350
,,"trauma",33,6.330
,,"accident",126,6.310
,,"exposure",96,6.280
,,"battle",114,6.220
,,"fight",56,6.210
,,"police",65,6.190
,,"officer",39,6.180
,,"complication",20,6.180
,,"smoking",19,6.080
,,"man",66,6.060
,,"age",55,6.060
,,"transplant",32,6.060
,,"altercation",20,6.020
,,"suffering",17,5.960
,,"childbirth",27,5.930
,,"diagnosis",55,5.910
,,"overdose",17,5.890
,,"attack",138,5.820
,,"surgery",208,5.780
,,"Injury",15,5.740
,,"attempt",42,5.730
,,"withdrawal",23,5.730
,,"retirement",41,5.700
,,"benefit",14,5.650
,,"encounter",23,5.640
,,"car",31,5.640
,,"detachment",13,5.620
,,"admission",22,5.610
,,"beating",14,5.580
,,"crash",53,5.540
,,"confrontation",14,5.540
,,"aircraft",14,5.530
,,"transection",12,5.520
,,"patient",23,5.510
,,"capture",17,5.510
,,"quarrel",12,5.510
,,"hospitalization",14,5.510
,,"fall",59,5.480
,,"vehicle",18,5.470
,,"bus",14,5.470
,,"adjustment",19,5.460
,,"hurricane",18,5.450
,,"damage",18,5.450
,,"failure",28,5.440
,,"operation",41,5.420
,,"fracture",13,5.420
,,"dispute",15,5.410
,,"rape",13,5.390
,,"arrest",36,5.360
,,"court",23,5.360
,,"States",16,5.330
,,"death",312,5.290
,,"irradiation",12,5.280
,,"reign",12,5.280
,,"bout",14,5.270
,,"seizure",12,5.240
,,"sex",16,5.230
,,"strike",18,5.200
,,"birth",87,5.180
,,"manner",14,5.140
,,"h",13,5.140
,,"investigation",24,5.100
,,"fashion",12,5.100
,,"procedure",27,5.050
,,"April",22,5.050
,,"ingestion",13,5.050
,,"delivery",28,5.040
,,"fire",42,5.040
,,"shot",25,5.040
death,"... between X",,8163,0.070
,,"state",196,8.920
,,"life",140,8.520
,,"elapse",133,8.270
,,"soul",74,8.180
,,"period",452,8.130
,,"intervene",71,7.850
,,"interval",277,7.840
,,"year",200,7.540
,,"choice",312,7.400
,,"existence",42,7.330
,,"interim",38,7.160
,,"time",608,7.110
,,"interregnum",30,6.880
,,"world",36,6.830
,,"day",101,6.740
,,"limbo",19,6.190
,,"choose",282,6.170
,,"cause",17,6.070
,,"Life",17,6.050
,,"pass",65,5.980
,,"history",22,5.940
,,"month",39,5.920
,,"stage",18,5.880
,,"century",16,5.870
,,"spirit",15,5.860
,,"delay",42,5.830
,,"parallel",77,5.820
,,"realm",14,5.750
,,"moment",21,5.640
,,"body",15,5.640
,,"link",556,5.530
,,"suspend",15,5.430
,,"decade",12,5.420
,,"connection",571,5.420
,,"decision",14,5.400
,,"man",17,5.330
,,"hover",12,5.280
,,"lag",16,5.190
,,"stand",25,5.180
,,"happen",31,5.150
,,"live",16,5.120
,,"hour",21,5.090
,,"draw",20,5.020
,,"experience",13,5.020
death,"X over ...",,7916,0.070
,,"birth",77,8.130
,,"life",514,7.590
,,"subject",78,7.490
,,"citizen",59,7.230
,,"dinner",80,7.160
,,"surrender",35,7.160
,,"slave",32,6.810
,,"wife",31,6.590
,,"dispute",46,6.470
,,"slavery",29,6.380
,,"being",24,6.350
,,"charge",34,6.250
,,"dishonor",18,6.220
,,"follow-up",19,6.210
,,"specialist",18,6.140
,,"million",34,6.100
,,"murder",24,6.060
,,"cliff",43,5.990
,,"Falls",22,5.990
,,"average",20,5.920
,,"capture",15,5.920
,,"waterfall",18,5.850
,,"killing",22,5.840
,,"argument",15,5.730
,,"suspicion",13,5.700
,,"everyone",22,5.680
,,"weekend",377,5.670
,,"mankind",13,5.540
,,"period",876,5.530
,,"attack",20,5.530
,,"child",46,5.450
,,"man",46,5.410
,,"population",19,5.400
,,"winter",44,5.310
,,"other",63,5.250
,,"anyone",13,5.250
,,"member",34,5.220
,,"week",242,5.210
,,"prisoner",12,5.200
,,"person",20,5.180
,,"day",210,5.140
,,"span",38,5.110
,,"death",39,5.010
death,"... till X",,7423,0.060
,,"remain",492,10.460
,,"live",385,10.400
,,"hold",337,10.270
,,"birth",238,9.940
,,"reside",204,9.750
,,"fight",210,9.540
,,"hang",169,9.500
,,"office",163,9.330
,,"year",175,9.170
,,"continue",332,9.070
,,"life",133,9.060
,,"time",138,8.590
,,"last",143,8.450
,,"retain",81,8.450
,,"member",78,8.380
,,"post",78,8.330
,,"position",75,8.290
,,"stay",101,8.060
,,"be",168,8.050
,,"home",70,8.050
,,"serve",60,7.870
,,"friend",52,7.770
,,"work",62,7.670
,,"imprisonment",44,7.590
,,"health",43,7.550
,,"wife",39,7.410
,,"fight",40,7.400
,,"sitcom",38,7.380
,,"house",39,7.290
,,"pay",38,7.290
,,"family",34,7.190
,,"husband",33,7.180
,,"rule",32,7.120
,,"power",31,7.070
,,"conception",30,7.040
,,"love",30,7.030
,,"marriage",29,6.980
,,"seat",29,6.970
,,"bad",28,6.930
,,"occupy",28,6.930
,,"persevere",27,6.880
,,"love",27,6.870
,,"father",26,6.830
,,"president",25,6.770
,,"day",38,6.740
,,"neck",24,6.710
,,"cherish",24,6.710
,,"church",24,6.690
,,"man",24,6.690
,,"maintain",24,6.690
,,"place",26,6.680
,,"say",24,6.670
,,"work",26,6.650
,,"true",23,6.640
,,"keep",24,6.630
,,"manor",22,6.590
,,"faith",22,6.590
,,"marry",21,6.520
,,"do",26,6.490
,,"retirement",20,6.460
,,"faithful",20,6.450
,,"prison",20,6.440
,,"business",20,6.420
,,"country",20,6.370
,,"childhood",19,6.370
,,"reign",18,6.300
,,"represent",18,6.300
,,"brother",18,6.300
,,"series",18,6.300
,,"endure",18,6.270
,,"son",17,6.220
,,"decade",17,6.220
,,"suffer",17,6.210
,,"write",17,6.180
,,"date",17,6.170
,,"such",16,6.140
,,"parent",16,6.120
,,"state",17,6.110
,,"follow",16,6.100
,,"party",16,6.060
,,"defend",15,6.040
,,"faithful",15,6.040
,,"minister",15,6.040
,,"charge",15,6.030
,,"right",15,5.970
,,"use",15,5.940
,,"residence",14,5.940
,,"possession",14,5.940
,,"farm",14,5.940
,,"cease",14,5.940
,,"way",16,5.930
,,"title",14,5.930
,,"heart",14,5.920
,,"side",14,5.900
,,"service",14,5.860
,,"imprison",13,5.830
,,"prisoner",13,5.830
,,"estate",13,5.830
,,"practice",13,5.830
,,"success",13,5.830
death,"X within ...",,7159,0.060
,,"h",35,6.870
,,"matter",47,6.720
,,"day",1606,6.710
,,"month",704,6.710
,,"year",922,6.670
,,"family",173,6.620
,,"hour",828,6.550
,,"life",44,6.460
,,"minute",440,6.450
,,"week",382,6.130
,,"population",61,6.090
,,"City",46,5.910
,,"period",204,5.640
,,"second",82,5.480
,,"decade",33,5.480
,,"span",20,5.380
,,"moment",13,5.290
,,"wall",52,5.260
,,"camp",14,5.260
,,"time",84,5.260
,,"generation",14,5.230
,,"house",18,5.210
,,"eye",12,5.150
,,"term",18,5.060
death,"X through ...",,6396,0.050
,,"sin",474,10.820
,,"starvation",151,9.470
,,"resurrection",135,9.200
,,"negligence",106,8.730
,,"accident",98,8.570
,,"apoptosis",79,8.570
,,"disease",81,8.410
,,"suicide",65,8.230
,,"failure",56,7.640
,,"poisoning",38,7.560
,,"overdose",34,7.420
,,"neglect",39,7.390
,,"crucifixion",33,7.340
,,"abortion",39,7.300
,,"spirit",61,7.270
,,"activation",49,7.270
,,"cancer",38,7.160
,,"lack",50,7.080
,,"dehydration",27,7.080
,,"suffocation",26,7.040
,,"driving",25,6.960
,,"Adam",26,6.910
,,"death",56,6.800
,,"carelessness",23,6.790
,,"illness",37,6.770
,,"torture",31,6.750
,,"cause",25,6.710
,,"autopsy",21,6.710
,,"pathway",55,6.690
,,"baptism",29,6.660
,,"hunger",20,6.630
,,"violence",38,6.570
,,"mechanism",90,6.540
,,"inhibition",23,6.420
,,"famine",18,6.420
,,"euthanasia",17,6.420
,,"loss",34,6.330
,,"infection",18,6.310
,,"attack",26,6.290
,,"sickness",17,6.250
,,"will",21,6.230
,,"sacrifice",22,6.210
,,"paralysis",14,6.130
,,"detection",17,6.100
,,"abuse",18,6.090
,,"cross",16,6.070
,,"exposure",26,6.050
,,"disobedience",14,6.050
,,"pollution",14,6.040
,,"malnutrition",13,6.040
,,"AIDS",13,6.040
,,"act",42,6.020
,,"shock",15,6.000
,,"poverty",13,5.930
,,"asphyxiation",12,5.930
,,"overwork",12,5.930
,,"exhaustion",12,5.860
,,"murder",12,5.820
,,"Christ",62,5.790
,,"receipt",12,5.770
,,"drug",13,5.760
,,"prevention",16,5.750
,,"execution",14,5.700
,,"war",36,5.680
,,"love",28,5.670
,,"intervention",27,5.670
,,"induction",12,5.660
,,"fault",24,5.620
,,"man",18,5.570
,,"injection",12,5.570
,,"stress",14,5.560
,,"birth",13,5.560
,,"regulation",23,5.540
,,"Jesus",20,5.540
,,"education",101,5.510
,,"blood",25,5.490
,,"administration",13,5.480
,,"power",38,5.400
,,"fire",22,5.310
,,"dream",13,5.290
,,"cut",15,5.270
,,"injury",26,5.260
,,"sex",12,5.260
,,"ritual",14,5.230
,,"suffering",13,5.170
,,"depression",12,5.140
,,"prayer",21,5.130
,,"science",16,5.100
,,"release",13,5.100
,,"examination",17,5.080
,,"mean",61,5.070
,,"faith",32,5.070
,,"action",54,5.040
,,"report",21,5.040
death,"X than ...",,6395,0.050
,,"birth",335,10.210
,,"cancer",152,8.680
,,"accident",81,8.060
,,"disease",123,7.850
,,"HIV",44,7.550
,,"war",95,7.510
,,"Hitler",48,7.490
,,"heroin",44,7.400
,,"cause",58,7.370
,,"meet",65,7.200
,,"drug",84,7.120
,,"cocaine",31,7.090
,,"smoking",39,7.060
,,"AIDS",28,6.960
,,"death",163,6.890
,,"virus",38,6.770
,,"flu",34,6.740
,,"life",214,6.740
,,"crash",24,6.570
,,"patient",135,6.520
,,"China",35,6.520
,,"attack",42,6.470
,,"malaria",18,6.460
,,"wound",21,6.440
,,"breast",20,6.420
,,"coronavirus",18,6.350
,,"die",19,6.290
,,"vaccine",26,6.280
,,"gun",31,6.210
,,"state",126,6.100
,,"outbreak",15,6.100
,,"disaster",17,6.090
,,"War",18,6.080
,,"factor",34,6.050
,,"killer",15,6.050
,,"suicide",15,6.020
,,"defendant",18,6.000
,,"kill",14,6.000
,,"shame",13,5.960
,,"population",62,5.950
,,"dishonour",12,5.930
,,"infant",16,5.920
,,"white",38,5.890
,,"Covid-19",12,5.860
,,"terrorism",14,5.850
,,"Sweden",12,5.840
,,"firearm",14,5.810
,,"surrender",12,5.800
,,"slavery",13,5.780
,,"bomb",19,5.770
,,"hurricane",12,5.770
,,"snake",12,5.690
,,"COVID-19",12,5.650
,,"nation",37,5.640
,,"smoker",12,5.640
,,"woman",146,5.620
,,"alcohol",17,5.610
,,"York",13,5.590
,,"living",15,5.570
,,"conflict",12,5.530
,,"heat",12,5.450
,,"murder",15,5.450
,,"violence",12,5.450
,,"county",17,5.400
,,"injury",13,5.330
,,"yesterday",20,5.290
,,"infection",13,5.290
,,"wave",12,5.260
,,"cell",25,5.250
,,"neighbor",13,5.240
,,"substance",13,5.210
,,"group",75,5.190
,,"country",174,5.120
,,"fire",13,5.120
,,"activity",17,5.100
,,"region",16,5.070
,,"weapon",14,5.020
death,"... near X",,6200,0.050
,,"lie",258,9.220
,,"be",4326,8.790
,,"patient",76,8.600
,,"people",81,8.190
,,"hover",85,8.080
,,"man",65,8.070
,,"look",58,8.050
,,"face",43,7.760
,,"person",43,7.730
,,"linger",43,7.700
,,"hospital",49,7.640
,,"seem",38,7.610
,,"leave",41,7.500
,,"someone",30,7.220
,,"experience",29,7.220
,,"woman",30,7.130
,,"feel",26,7.060
,,"find",134,7.030
,,"care",25,6.970
,,"come",85,6.960
,,"beat",23,6.910
,,"lay",21,6.710
,,"hover",20,6.630
,,"survive",18,6.550
,,"life",24,6.510
,,"child",19,6.480
,,"escape",17,6.480
,,"appear",30,6.440
,,"report",17,6.330
,,"state",17,6.280
,,"draw",20,6.190
,,"cause",13,6.060
,,"dog",12,5.890
,,"discover",13,5.670
,,"time",14,5.610
death,"X before ...",,5157,0.040
,,"dishonor",939,12.270
,,"dishonour",157,9.910
,,"sin",130,9.500
,,"fall",235,8.770
,,"pay-per-view",66,8.670
,,"Adam",69,8.380
,,"age",400,8.360
,,"help",45,7.940
,,"disco",35,7.780
,,"decaf",30,7.560
,,"discharge",41,7.500
,,"resurrection",29,7.370
,,"term",56,7.270
,,"squad",26,7.150
,,"PPV",22,7.070
,,"Sin",21,7.050
,,"life",35,6.990
,,"eye",378,6.960
,,"birth",101,6.910
,,"surrender",20,6.760
,,"fallout",17,6.730
,,"dragon",17,6.720
,,"XI",16,6.660
,,"ambulance",18,6.650
,,"X",17,6.650
,,"rebirth",15,6.550
,,"wicket",17,6.410
,,"body",36,6.330
,,"morning",20,6.330
,,"IV",13,6.310
,,"assistance",13,6.300
,,"reproduction",12,6.240
,,"termination",15,6.220
,,"burial",14,6.190
,,"retirement",30,6.160
,,"completion",27,6.150
,,"year",78,5.990
,,"police",22,5.780
,,"spring",12,5.780
,,"vaccine",12,5.780
,,"birthday",42,5.740
,,"week",25,5.690
,,"month",17,5.640
,,"family",14,5.580
,,"man",30,5.530
,,"child",20,5.340
,,"series",12,5.310
,,"time",105,5.290
,,"night",15,5.280
,,"anyone",35,5.270
,,"advent",14,5.200
death,"... against X",,5110,0.040
,,"life",197,9.420
,,"cell",61,7.960
,,"protective",66,7.780
,,"neuron",33,7.640
,,"insure",77,7.630
,,"coverage",44,7.450
,,"insurance",81,7.450
,,"effect",64,7.230
,,"effectiveness",38,7.150
,,"cover",26,7.150
,,"pray",24,7.040
,,"rage",32,6.960
,,"race",123,6.820
,,"cover",25,6.810
,,"death",19,6.700
,,"protest",209,6.620
,,"birth",15,6.550
,,"JAC",15,6.530
,,"antidote",16,6.490
,,"protest",321,6.480
,,"protect",548,6.460
,,"protection",464,6.410
,,"defender",15,6.410
,,"mouse",15,6.400
,,"demonstrate",35,6.390
,,"march",21,6.350
,,"charm",14,6.330
,,"constitute",12,6.250
,,"outcry",15,6.110
,,"love",12,6.090
,,"defiance",13,6.020
,,"family",16,5.940
,,"struggle",78,5.930
,,"factor",12,5.900
,,"rally",18,5.810
,,"struggle",173,5.780
,,"demonstration",35,5.680
,,"odd",12,5.620
,,"race",22,5.590
,,"remedy",14,5.560
,,"guarantee",15,5.560
,,"shield",15,5.550
,,"safeguard",23,5.490
,,"hedge",18,5.360
,,"bulwark",14,5.190
,,"battle",15,5.140
,,"policy",20,5.060
,,"precaution",13,5.040
death,"X since ...",,4929,0.040
,,"pandemic",568,9.570
,,"outbreak",189,8.870
,,"start",623,8.290
,,"case",72,8.070
,,"invasion",72,8.000
,,"virus",36,7.680
,,"Friday",75,7.620
,,"yesterday",69,7.560
,,"Tuesday",46,7.290
,,"onset",47,7.190
,,"epidemic",23,7.140
,,"March",357,7.120
,,"Wednesday",34,6.900
,,"beginning",396,6.880
,,"Monday",39,6.850
,,"state",25,6.790
,,"Feb.",22,6.610
,,"Sunday",28,6.600
,,"morning",30,6.420
,,"protest",18,6.410
,,"report",35,6.410
,,"Saturday",24,6.400
,,"mid-March",18,6.380
,,"Jan.",21,6.290
,,"April",135,6.250
,,"conflict",13,6.030
,,"Court",12,5.920
,,"July",101,5.860
,,"war",42,5.860
,,"January",130,5.810
,,"May",96,5.810
,,"February",74,5.810
,,"update",26,5.780
,,"Aug.",13,5.780
,,"Thursday",16,5.760
,,"coup",12,5.760
,,"campaign",12,5.700
,,"June",88,5.690
,,"record",21,5.520
,,"death",28,5.460
,,"September",72,5.420
,,"August",58,5.310
,,"program",12,5.310
,,"week",18,5.190
,,"October",54,5.120
,,"December",50,5.100
,,"month",12,5.100
death,"X under ...",,4905,0.040
,,"wheel",104,8.370
,,"torture",99,8.330
,,"knee",38,7.440
,,"hoof",24,7.180
,,"stone",33,7.070
,,"train",24,7.000
,,"Committee",21,6.900
,,"committee",19,6.860
,,"Pilate",20,6.850
,,"Saddam",22,6.830
,,"Stalin",25,6.720
,,"circumstance",646,6.610
,,"truck",22,6.580
,,"communism",23,6.520
,,"custody",25,6.400
,,"Diocletian",14,6.350
,,"Nero",14,6.350
,,"wrath",14,6.280
,,"anaesthesia",18,6.270
,,"ton",15,6.170
,,"pile",19,6.160
,,"wall",18,6.160
,,"knife",27,6.160
,,"Mao",12,6.120
,,"sanction",21,5.930
,,"pretext",24,5.750
,,"watch",27,5.710
,,"occupation",43,5.640
,,"year",165,5.590
,,"regime",60,5.560
,,"sail",15,5.540
,,"law",519,5.470
,,"charge",20,5.420
,,"pretense",17,5.390
,,"rug",29,5.380
,,"Law",27,5.380
,,"investigation",120,5.320
,,"anesthesia",22,5.310
,,"carpet",22,5.290
,,"will",14,5.260
,,"car",21,5.210
,,"scenario",21,5.150
,,"treatment",15,5.150
,,"foot",62,5.120
,,"age",197,5.110
,,"weight",49,5.090
,,"guise",42,5.040
,,"statute",38,5.040
death,"X into ...",,4322,0.040
,,"Life",58,8.190
,,"resurrection",32,7.860
,,"morning",84,7.560
,,"rebirth",19,7.130
,,"immortality",19,7.020
,,"life",1193,6.920
,,"eternity",32,6.710
,,"glory",25,6.660
,,"spectacle",16,6.480
,,"everlasting",12,6.480
,,"symbol",18,6.080
,,"afterlife",12,5.890
,,"world",705,5.830
,,"rank",23,5.370
,,"light",46,5.010
,,"perspective",41,5.010
death,"X without ...",,4216,0.040
,,"heir",216,9.650
,,"mercy",110,8.610
,,"dignity",57,8.600
,,"resurrection",48,8.500
,,"trial",262,8.350
,,"issue",467,8.270
,,"suffering",38,7.830
,,"hope",75,7.540
,,"recurrence",27,7.500
,,"life",33,7.360
,,"Company",21,7.340
,,"descendant",22,7.330
,,"treatment",88,7.260
,,"benefit",103,7.250
,,"relapse",21,7.240
,,"witness",23,7.150
,,"funeral",16,6.930
,,"request",21,6.930
,,"transplant",17,6.920
,,"chance",24,6.910
,,"death",20,6.820
,,"probate",14,6.720
,,"son",17,6.680
,,"progeny",14,6.680
,,"honor",17,6.610
,,"body",28,6.600
,,"child",53,6.590
,,"will",23,6.560
,,"appeal",15,6.550
,,"pity",18,6.540
,,"fear",220,6.520
,,"tremor",12,6.520
,,"sign",26,6.520
,,"autopsy",12,6.490
,,"birth",12,6.490
,,"intent",17,6.460
,,"regret",18,6.440
,,"struggle",21,6.380
,,"remorse",15,6.350
,,"cause",70,6.310
,,"intervention",71,6.300
,,"company",13,6.220
,,"malice",12,6.200
,,"resistance",20,6.090
,,"fail",30,6.080
,,"Christ",15,6.030
,,"event",12,6.030
,,"pain",36,5.980
,,"purpose",19,5.910
,,"opportunity",12,5.910
,,"meaning",15,5.900
,,"evidence",48,5.810
,,"process",31,5.790
,,"provocation",12,5.790
,,"sin",25,5.780
,,"care",29,5.740
,,"possibility",19,5.630
,,"symptom",16,5.460
,,"surgery",14,5.450
,,"proof",20,5.420
,,"warning",45,5.370
,,"complaint",13,5.330
,,"time",12,5.190
,,"exception",21,5.170
,,"end",20,5.140
,,"reason",35,5.120
,,"hesitation",36,5.080
,,"consequence",19,5.080
,,"fight",15,5.070
,,"God",14,5.040
death,"... beyond X",,4131,0.040
,,"life",782,10.430
,,"existence",83,9.140
,,"continue",196,8.970
,,"endure",70,8.910
,,"lie",215,8.590
,,"survive",77,8.590
,,"survival",52,8.590
,,"last",98,8.490
,,"consciousness",51,8.480
,,"exist",88,8.160
,,"realm",45,8.130
,,"future",47,8.110
,,"world",135,8.070
,,"hope",38,8.070
,,"live",133,8.030
,,"year",65,8.020
,,"persist",46,7.940
,,"nothing",44,7.780
,,"love",32,7.700
,,"death",23,7.460
,,"journey",25,7.410
,,"state",25,7.390
,,"pass",44,7.370
,,"something",69,7.330
,,"soul",20,7.220
,,"last",20,7.030
,,"identity",17,6.960
,,"destiny",16,6.940
,,"happen",20,6.910
,,"personality",15,6.870
,,"cross",15,6.840
,,"spirit",14,6.750
,,"lead",13,6.580
,,"time",17,6.430
,,"land",16,6.190
,,"reality",12,6.150
,,"remain",14,6.000
,,"extend",223,5.970
,,"see",36,5.810
,,"reach",43,5.770
,,"anything",22,5.730
,,"stretch",17,5.560
,,"look",63,5.060
death,"... behind X",,3498,0.030
,,"mystery",204,9.990
,,"circumstance",131,9.920
,,"truth",524,9.560
,,"cause",112,8.800
,,"culprit",68,8.380
,,"reason",597,7.970
,,"fact",47,7.930
,,"conspiracy",31,7.860
,,"play",29,7.860
,,"secret",45,7.270
,,"detail",24,7.130
,,"motive",58,7.040
,,"mastermind",42,6.850
,,"factor",57,6.770
,,"be",906,6.660
,,"story",138,6.320
,,"mechanism",17,5.560
,,"theory",17,5.450
,,"lie",27,5.350
,,"motivation",19,5.010
death,"... around X",,3121,0.030
,,"circumstance",321,11.130
,,"cause",223,10.950
,,"ritual",89,9.680
,,"mystery",53,8.880
,,"cause",51,8.710
,,"prevent",24,7.940
,,"emotion",22,7.640
,,"belief",22,7.580
,,"fear",27,7.570
,,"detail",32,7.480
,,"conspiracy",17,7.430
,,"taboo",18,7.420
,,"tradition",24,7.370
,,"silence",22,7.280
,,"theory",17,7.260
,,"record",22,7.220
,,"custom",14,7.110
,,"taboo",14,7.070
,,"grief",13,7.050
,,"statistic",13,6.930
,,"anxiety",18,6.900
,,"practice",36,6.800
,,"conversation",80,6.710
,,"report",18,6.680
,,"controversy",17,6.580
,,"feeling",13,6.570
,,"revolve",447,6.520
,,"experience",21,6.410
,,"include",13,6.350
,,"swirl",22,6.280
,,"communication",12,6.270
,,"narrative",15,6.250
,,"stigma",19,6.160
,,"protest",12,5.920
,,"event",47,5.890
,,"center",67,5.880
,,"question",23,5.830
,,"story",17,5.770
,,"issue",64,5.670
,,"center",123,5.560
,,"discussion",38,5.440
,,"culture",20,5.440
,,"see",26,5.370
,,"centre",33,5.260
,,"focus",17,5.140
death,"X across ...",,3053,0.030
,,"age",31,6.900
,,"population",26,6.010
,,"planet",23,5.780
,,"province",44,5.580
,,"EU",21,5.500
,,"group",60,5.480
,,"state",263,5.310
,,"Africa",44,5.270
,,"county",33,5.230
,,"State",13,5.230
,,"US",42,5.060
,,"land",27,5.040
death,"X upon ...",,2960,0.030
,,"cross",568,11.200
,,"oath",251,10.650
,,"Cross",182,10.420
,,"anyone",61,8.550
,,"prisoner",42,8.550
,,"enemy",83,8.420
,,"mankind",36,7.810
,,"someone",34,7.760
,,"foe",22,7.670
,,"race",35,7.620
,,"tree",37,7.560
,,"scaffold",17,7.440
,,"conviction",34,7.310
,,"animal",21,7.210
,,"gallows",14,7.180
,,"being",19,7.130
,,"battlefield",14,7.120
,,"humanity",19,6.970
,,"creature",17,6.960
,,"man",80,6.890
,,"person",59,6.880
,,"Adam",12,6.780
,,"other",37,6.590
,,"treatment",15,6.590
,,"field",21,6.510
,,"son",14,6.510
,,"exposure",16,6.470
,,"death",64,6.460
,,"family",21,6.420
,,"contact",16,6.270
,,"soul",21,6.250
,,"population",14,6.210
,,"people",75,6.180
,,"discovery",12,6.150
,,"rock",17,5.960
,,"return",49,5.920
,,"member",17,5.810
